source_index,lotName,waferIndex,label,split,label_id,wafer_die_count,fail_die_count,fail_die_fraction,component_count,largest_component_fraction,singleton_fail_fraction,component_size_cv,centroid_offset_normalized,radial_mean_normalized,radial_std_normalized,edge_fail_fraction,spatial_dispersion_normalized,predicted_label_id_seed42,correct_seed42,predicted_label_id_seed123,correct_seed123,predicted_label_id_seed2026,correct_seed2026,error_count_across_seeds,error_rate_across_seeds,predicted_none_count_across_seeds,predicted_none_rate_across_seeds,error_group,unanimous_to_none
646663,lot40611,7,none,test,8,3237,464,0.1433426012,44,0.0625,0,0.6075214806,0.07498629484,0.6718337081,0.2486589555,0.3663793103,0.7123451453,8,True,8,True,8,True,0,0,3,,all_correct,False
646664,lot40611,8,none,test,8,3237,645,0.1992585728,41,0.1224806202,0,1.080061415,0.1118705769,0.6832608998,0.2509277223,0.4139534884,0.7191644689,8,True,8,True,8,True,0,0,3,,all_correct,False
646667,lot40611,11,none,test,8,3237,553,0.1708371949,42,0.0904159132,0,0.7710604243,0.03316343034,0.6852287463,0.2434441179,0.4303797468,0.7263583758,8,True,8,True,8,True,0,0,3,,all_correct,False
646669,lot40611,13,none,test,8,3237,440,0.1359283287,46,0.08636363636,0,0.6636425903,0.09366823016,0.6592449939,0.2609372342,0.4113636364,0.7026832279,8,True,8,True,8,True,0,0,3,,all_correct,False
646670,lot40611,14,none,test,8,3237,548,0.1692925548,37,0.1222627737,0,1.02146849,0.08245396636,0.6655566443,0.258557266,0.4288321168,0.7091522104,8,True,8,True,8,True,0,0,3,,all_correct,False
646674,lot40611,18,none,test,8,3237,779,0.2406549274,34,0.2721437741,0,1.695109251,0.1117213629,0.7070822106,0.2340595504,0.4531450578,0.7363403676,2,False,2,False,8,True,2,0.6666666667,1,,partially_wrong,False
646675,lot40611,19,none,test,8,3237,656,0.202656781,44,0.09298780488,0,0.8506103914,0.004363766842,0.6770181117,0.25992608,0.4283536585,0.7251158928,8,True,8,True,8,True,0,0,3,,all_correct,False
646676,lot40611,20,none,test,8,3237,406,0.125424776,38,0.1157635468,0,0.9155271873,0.111862479,0.7040105145,0.2501993414,0.5123152709,0.7386224436,8,True,8,True,8,True,0,0,3,,all_correct,False
646677,lot40611,21,none,test,8,3237,405,0.125115848,47,0.05679012346,0,0.607148787,0.1217414151,0.7121947151,0.242269216,0.4592592593,0.7422599199,8,True,8,True,8,True,0,0,3,,all_correct,False
646678,lot40611,22,none,test,8,3237,476,0.1470497374,35,0.09243697479,0,0.7697795487,0.0583064083,0.6610324787,0.2628433379,0.4033613445,0.7088764216,8,True,8,True,8,True,0,0,3,,all_correct,False
646680,lot40611,24,Scratch,test,7,3237,676,0.2088353414,30,0.3387573964,0,2.069593916,0.1084049944,0.6026254896,0.2510662522,0.2869822485,0.6436977978,7,True,7,True,7,True,0,0,0,0,all_correct,False
646681,lot40611,25,none,test,8,3237,465,0.1436515292,39,0.07311827957,0,0.6382739334,0.05627863894,0.7231522291,0.2302537947,0.5311827957,0.7567593122,8,True,8,True,8,True,0,0,3,,all_correct,False
646757,lot40615,1,none,test,8,3237,501,0.1547729379,48,0.1077844311,0,0.8405772079,0.1697002985,0.687285525,0.2626615802,0.4451097804,0.715832802,8,True,8,True,8,True,0,0,3,,all_correct,False
646758,lot40615,2,none,test,8,3237,377,0.1164658635,45,0.07692307692,0,0.6188133611,0.06597055764,0.673914974,0.2410632228,0.4323607427,0.7125774436,8,True,8,True,8,True,0,0,3,,all_correct,False
646759,lot40615,3,none,test,8,3237,606,0.18721038,28,0.1551155116,0,1.102203362,0.1014137587,0.7515421081,0.2115718249,0.5561056106,0.7740927342,8,True,8,True,8,True,0,0,3,,all_correct,False
646760,lot40615,4,none,test,8,3237,474,0.1464318814,45,0.0611814346,0,0.6463053413,0.05867883937,0.7041708733,0.2586908171,0.5,0.7477921958,8,True,8,True,8,True,0,0,3,,all_correct,False
646761,lot40615,5,none,test,8,3237,517,0.1597157862,43,0.1334622824,0,1.076885978,0.05369377073,0.6542926836,0.2393519283,0.3636363636,0.6945462039,8,True,8,True,8,True,0,0,3,,all_correct,False
646762,lot40615,6,none,test,8,3237,684,0.2113067655,43,0.1081871345,0,0.9051856073,0.04254553941,0.7326125465,0.2263538287,0.5248538012,0.7655535055,8,True,8,True,8,True,0,0,3,,all_correct,False
646763,lot40615,7,none,test,8,3237,496,0.1532282978,46,0.1048387097,0,0.8566939022,0.06032662223,0.7005854958,0.2485093327,0.4939516129,0.7408192183,8,True,8,True,8,True,0,0,3,,all_correct,False
646764,lot40615,8,Center,test,0,3237,400,0.1235712079,32,0.2225,0,1.276770118,0.09256904497,0.6568043424,0.3002232761,0.455,0.7160527889,8,False,8,False,0,True,2,0.6666666667,2,0.6666666667,partially_wrong,False
646766,lot40615,10,none,test,8,3237,589,0.1819586036,47,0.1222410866,0,0.9731633132,0.07716112996,0.6865597825,0.229342273,0.4142614601,0.7196659453,8,True,8,True,8,True,0,0,3,,all_correct,False
646767,lot40615,11,none,test,8,3237,482,0.1489033055,42,0.122406639,0,0.9650026875,0.1030780221,0.6929461805,0.2196637335,0.3817427386,0.7195146823,8,True,8,True,8,True,0,0,3,,all_correct,False
646768,lot40615,12,none,test,8,3237,471,0.1455050973,36,0.08917197452,0,0.6701688629,0.07967276964,0.6400239486,0.2516001882,0.3821656051,0.6829722972,8,True,8,True,8,True,0,0,3,,all_correct,False
646769,lot40615,13,none,test,8,3237,384,0.1186283596,34,0.1223958333,0,0.901510924,0.06571080797,0.7509478552,0.2053518572,0.5104166667,0.7756702522,8,True,8,True,8,True,0,0,3,,all_correct,False
646770,lot40615,14,none,test,8,3237,518,0.1600247142,39,0.09845559846,0,0.9379758504,0.06503548323,0.753839493,0.1790837488,0.4903474903,0.7720449748,8,True,8,True,8,True,0,0,3,,all_correct,False
646771,lot40615,15,none,test,8,3237,317,0.09793018227,38,0.09148264984,0,0.6375349667,0.09331789966,0.7025145109,0.2682179824,0.4605678233,0.746010959,8,True,8,True,8,True,0,0,3,,all_correct,False
646774,lot40615,18,Loc,test,4,3237,677,0.2091442694,37,0.2378138848,0,1.611455151,0.1028781701,0.672788364,0.22421452,0.3515509601,0.7016111164,4,True,4,True,4,True,0,0,0,0,all_correct,False
646775,lot40615,19,none,test,8,3237,514,0.1587890022,47,0.05447470817,0,0.5740262974,0.05444973734,0.6728255177,0.2271381229,0.3579766537,0.7079694607,8,True,8,True,8,True,0,0,3,,all_correct,False
646776,lot40615,20,none,test,8,3237,434,0.1340747606,44,0.1152073733,0,0.8995384238,0.1361391162,0.7149830484,0.2470492955,0.4930875576,0.7440158769,8,True,8,True,8,True,0,0,3,,all_correct,False
646777,lot40615,21,none,test,8,3237,367,0.1133765833,42,0.07356948229,0,0.5480027322,0.05941981858,0.7116057134,0.2223467098,0.4386920981,0.7430715492,8,True,8,True,8,True,0,0,3,,all_correct,False
646778,lot40615,22,none,test,8,3237,456,0.140871177,47,0.100877193,0,0.9170941461,0.01347130666,0.6812693343,0.2112253014,0.3771929825,0.7130671183,8,True,8,True,8,True,0,0,3,,all_correct,False
646779,lot40615,23,none,test,8,3237,459,0.1417979611,36,0.1307189542,0,0.866378902,0.05207588381,0.7088813847,0.2387298096,0.4662309368,0.746102323,8,True,8,True,8,True,0,0,3,,all_correct,False
646780,lot40615,24,none,test,8,3237,325,0.1004016064,36,0.09846153846,0,0.7057939182,0.1508230253,0.6521577118,0.2593941596,0.3907692308,0.6853031405,8,True,8,True,8,True,0,0,3,,all_correct,False
646781,lot40615,25,none,test,8,3237,367,0.1133765833,31,0.1389645777,0,0.7680293008,0.05935807898,0.7420447924,0.2354922726,0.591280654,0.7761524302,8,True,8,True,8,True,0,0,3,,all_correct,False
646908,lot40621,2,none,test,8,3237,492,0.1519925857,45,0.07113821138,0,0.7929120852,0.03894850807,0.6926204404,0.2500984147,0.4674796748,0.735274216,8,True,8,True,8,True,0,0,3,,all_correct,False
646909,lot40621,3,none,test,8,3237,602,0.1859746679,40,0.1129568106,0,0.9889755492,0.07259716826,0.701907628,0.2688258091,0.5149501661,0.7480315767,8,True,8,True,8,True,0,0,3,,all_correct,False
646910,lot40621,4,none,test,8,3237,561,0.1733086191,42,0.1247771836,0,0.898216364,0.0445974117,0.6454886063,0.246472658,0.3529411765,0.6894251927,8,True,8,True,8,True,0,0,3,,all_correct,False
646911,lot40621,5,none,test,8,3237,662,0.2045103491,39,0.08459214502,0,0.8249380841,0.1157323521,0.6617739124,0.2496628162,0.3912386707,0.6977020132,8,True,8,True,8,True,0,0,3,,all_correct,False
646912,lot40621,6,none,test,8,3237,442,0.1365461847,45,0.06334841629,0,0.6509213519,0.03172879482,0.6910584851,0.2387701498,0.4389140271,0.73036793,8,True,8,True,8,True,0,0,3,,all_correct,False
646915,lot40621,9,none,test,8,3237,600,0.1853568119,43,0.08666666667,0,0.8686240868,0.06530862119,0.6749513737,0.2383117395,0.4083333333,0.7127355554,8,True,8,True,8,True,0,0,3,,all_correct,False
646917,lot40621,11,none,test,8,3237,644,0.1989496447,43,0.1257763975,0,1.035372508,0.08602858867,0.6641215173,0.2589193403,0.3913043478,0.7075249807,8,True,8,True,8,True,0,0,3,,all_correct,False
646919,lot40621,13,none,test,8,3237,409,0.1263515601,41,0.09290953545,0,0.7917055789,0.09541049689,0.6506851092,0.2599874435,0.3496332518,0.6940577454,8,True,8,True,8,True,0,0,3,,all_correct,False
646920,lot40621,14,none,test,8,3237,458,0.1414890331,39,0.08733624454,0,0.7409862675,0.0776813542,0.6892436969,0.2344811984,0.46069869,0.7237982222,8,True,8,True,8,True,0,0,3,,all_correct,False
646921,lot40621,15,none,test,8,3237,477,0.1473586654,35,0.1132075472,0,0.7914942385,0.03562011594,0.6716679042,0.2824794797,0.463312369,0.7276650004,8,True,8,True,8,True,0,0,3,,all_correct,False
646922,lot40621,16,none,test,8,3237,522,0.1612604263,47,0.09195402299,0,0.7847638304,0.09085524829,0.6675965099,0.2307323779,0.3869731801,0.7004040739,8,True,8,True,8,True,0,0,3,,all_correct,False
646923,lot40621,17,none,test,8,3237,427,0.1319122644,42,0.07962529274,0,0.751582124,0.04930809589,0.6838863914,0.2612904777,0.4777517564,0.7303301531,8,True,8,True,8,True,0,0,3,,all_correct,False
646924,lot40621,18,none,test,8,3237,484,0.1495211616,46,0.0847107438,0,0.7399235703,0.06438254513,0.7021495206,0.2316691232,0.4607438017,0.7364974747,8,True,8,True,8,True,0,0,3,,all_correct,False
646926,lot40621,20,none,test,8,3237,409,0.1263515601,37,0.1124694377,0,0.8555547581,0.11937954,0.6652148111,0.2374487961,0.3227383863,0.6960627472,8,True,8,True,8,True,0,0,3,,all_correct,False
646928,lot40621,22,none,test,8,3237,521,0.1609514983,44,0.06909788868,0,0.7200577322,0.007485778104,0.6727262074,0.2623306799,0.4414587332,0.7219347697,8,True,8,True,8,True,0,0,3,,all_correct,False
646929,lot40621,23,none,test,8,3237,487,0.1504479456,42,0.1232032854,0,0.9592308108,0.01494953582,0.731980633,0.2250119638,0.5154004107,0.7655707534,8,True,8,True,8,True,0,0,3,,all_correct,False
646930,lot40621,24,none,test,8,3237,468,0.1445783133,41,0.08547008547,0,0.720290081,0.1028632299,0.7078916265,0.2716618309,0.5064102564,0.7511139517,8,True,8,True,8,True,0,0,3,,all_correct,False
647157,lot40631,1,none,test,8,3237,389,0.1201729997,40,0.07197943445,0,0.7222337826,0.05048507415,0.6979525622,0.2443012068,0.4601542416,0.7376440124,8,True,8,True,8,True,0,0,3,,all_correct,False
647158,lot40631,2,none,test,8,3237,494,0.1526104418,38,0.1174089069,0,0.9194314711,0.1884188446,0.6902352109,0.2615359364,0.5060728745,0.7135723984,8,True,8,True,8,True,0,0,3,,all_correct,False
647159,lot40631,3,none,test,8,3237,572,0.1767068273,42,0.07517482517,0,0.7891559101,0.0638342128,0.698455936,0.2337460321,0.472027972,0.7336944703,8,True,8,True,8,True,0,0,3,,all_correct,False
647160,lot40631,4,none,test,8,3237,364,0.1124497992,42,0.09340659341,0,0.7694652551,0.1408006991,0.6652416566,0.2332297279,0.3626373626,0.6906289097,8,True,8,True,8,True,0,0,3,,all_correct,False
647161,lot40631,5,none,test,8,3237,587,0.1813407476,44,0.07325383305,0,0.8429375709,0.02500518326,0.7305787751,0.2168030918,0.4991482112,0.7616059308,8,True,8,True,8,True,0,0,3,,all_correct,False
647164,lot40631,8,none,test,8,3237,337,0.1041087427,32,0.08902077151,0,0.6817472135,0.106068104,0.6881145475,0.2462993848,0.4332344214,0.7230038483,8,True,8,True,8,True,0,0,3,,all_correct,False
647166,lot40631,10,none,test,8,3237,424,0.1309854804,40,0.1037735849,0,0.8997651219,0.0696553698,0.7320602169,0.2031288932,0.4410377358,0.7564551034,8,True,8,True,8,True,0,0,3,,all_correct,False
647167,lot40631,11,none,test,8,3237,566,0.1748532592,41,0.1024734982,0,0.9799546852,0.0554412747,0.6905887386,0.2488702826,0.445229682,0.7318921096,8,True,8,True,8,True,0,0,3,,all_correct,False
647168,lot40631,12,none,test,8,3237,330,0.1019462465,40,0.1363636364,0,0.914410749,0.04981832221,0.6575129485,0.2670467985,0.4333333333,0.7077706562,8,True,8,True,8,True,0,0,3,,all_correct,False
647170,lot40631,14,none,test,8,3237,347,0.1071980229,36,0.1095100865,0,0.7522877195,0.06926558318,0.7206165454,0.2178965391,0.446685879,0.7495549075,8,True,8,True,8,True,0,0,3,,all_correct,False
647171,lot40631,15,none,test,8,3237,418,0.1291319123,41,0.08612440191,0,0.6743089379,0.06960652369,0.7210164765,0.2251241566,0.461722488,0.7520500854,8,True,8,True,8,True,0,0,3,,all_correct,False
647172,lot40631,16,none,test,8,3237,551,0.1702193389,44,0.08529945554,0,0.682277321,0.07755359633,0.6803760947,0.2471856091,0.4228675136,0.7196435956,8,True,8,True,8,True,0,0,3,,all_correct,False
647173,lot40631,17,none,test,8,3237,461,0.1424158171,44,0.08026030369,0,0.6859454513,0.0543251913,0.6941135289,0.2573153446,0.4685466377,0.7381801446,8,True,8,True,8,True,0,0,3,,all_correct,False
647174,lot40631,18,none,test,8,3237,410,0.1266604881,35,0.1170731707,0,0.8682398868,0.1011075293,0.663407455,0.2735795844,0.4219512195,0.7103168006,8,True,8,True,8,True,0,0,3,,all_correct,False
647175,lot40631,19,none,test,8,3237,542,0.1674389867,41,0.08856088561,0,0.8475215308,0.07606542985,0.7585062699,0.2008671948,0.5664206642,0.7809090855,8,True,8,True,8,True,0,0,3,,all_correct,False
647176,lot40631,20,none,test,8,3237,550,0.1699104109,37,0.09272727273,0,0.8372628017,0.07369264091,0.7234190802,0.235020491,0.5,0.7569932396,8,True,8,True,8,True,0,0,3,,all_correct,False
647177,lot40631,21,none,test,8,3237,387,0.1195551437,40,0.1214470284,0,0.7952570509,0.1139277924,0.6844861216,0.2396054139,0.4263565891,0.7161034247,8,True,8,True,8,True,0,0,3,,all_correct,False
647178,lot40631,22,none,test,8,3237,292,0.09020698177,36,0.07191780822,0,0.578103523,0.07876779846,0.7248998873,0.2279558543,0.5136986301,0.7556860416,8,True,8,True,8,True,0,0,3,,all_correct,False
647180,lot40631,24,none,test,8,3237,574,0.1773246833,44,0.09581881533,0,0.771340677,0.05230779363,0.7067717787,0.2494088399,0.487804878,0.7475872127,8,True,8,True,8,True,0,0,3,,all_correct,False
647181,lot40631,25,Loc,test,4,3237,636,0.1964782206,39,0.2028301887,0,1.241583212,0.1311699608,0.6743626751,0.2532512922,0.4261006289,0.7082336005,8,False,8,False,8,False,3,1,3,1,all_wrong,True
647234,lot40634,3,none,test,8,3237,494,0.1526104418,46,0.08906882591,0,0.8047304871,0.08080286997,0.6288245261,0.2482729209,0.3198380567,0.6711228262,8,True,8,True,8,True,0,0,3,,all_correct,False
647237,lot40634,6,none,test,8,3237,367,0.1133765833,41,0.08446866485,0,0.6528262922,0.1125347219,0.6805360402,0.2719890367,0.4931880109,0.7240453711,8,True,8,True,8,True,0,0,3,,all_correct,False
647238,lot40634,7,none,test,8,3237,429,0.1325301205,41,0.1118881119,0,0.8067405096,0.05715529688,0.6557027526,0.2758630279,0.4265734266,0.7089445618,8,True,8,True,8,True,0,0,3,,all_correct,False
647239,lot40634,8,none,test,8,3237,522,0.1612604263,40,0.07279693487,0,0.7581749989,0.06563306184,0.7267653145,0.2190535101,0.4750957854,0.7561564915,8,True,8,True,8,True,0,0,3,,all_correct,False
647242,lot40634,11,none,test,8,3237,412,0.1272783441,39,0.08495145631,0,0.7305912246,0.0798689847,0.7093207657,0.2548278013,0.5,0.7493573832,8,True,8,True,8,True,0,0,3,,all_correct,False
647244,lot40634,13,none,test,8,3237,425,0.1312944084,43,0.08235294118,0,0.7165181919,0.1670693295,0.7091215659,0.2622970876,0.5247058824,0.73727818,8,True,8,True,8,True,0,0,3,,all_correct,False
647246,lot40634,15,none,test,8,3237,320,0.09885696633,39,0.078125,0,0.6010950636,0.08983881263,0.7364397847,0.2128183365,0.484375,0.7611981688,8,True,8,True,8,True,0,0,3,,all_correct,False
647248,lot40634,17,none,test,8,3237,482,0.1489033055,40,0.101659751,0,0.8794532275,0.05641946395,0.6978810707,0.2411755134,0.4439834025,0.7361384283,8,True,8,True,8,True,0,0,3,,all_correct,False
647249,lot40634,18,none,test,8,3237,393,0.1214087118,41,0.08396946565,0,0.7110145112,0.1372618586,0.6651243437,0.2410406355,0.3893129771,0.693903685,8,True,8,True,8,True,0,0,3,,all_correct,False
647251,lot40634,20,none,test,8,3237,353,0.109051591,36,0.1274787535,0,0.8334556307,0.1447294744,0.7116826866,0.2472940467,0.4787535411,0.7392744615,8,True,8,True,8,True,0,0,3,,all_correct,False
647252,lot40634,21,none,test,8,3237,464,0.1433426012,34,0.1142241379,0,0.6783059105,0.01870556845,0.6947532667,0.2028791331,0.3685344828,0.7234662668,8,True,8,True,8,True,0,0,3,,all_correct,False
647253,lot40634,22,none,test,8,3237,516,0.1594068582,49,0.06589147287,0,0.6842543408,0.0515778355,0.7313147004,0.2240753156,0.496124031,0.7630683844,8,True,8,True,8,True,0,0,3,,all_correct,False
647254,lot40634,23,none,test,8,3237,706,0.218103182,36,0.07365439093,0,0.7042713331,0.07963598418,0.6245861786,0.2557204465,0.3441926346,0.6701241129,8,True,8,True,8,True,0,0,3,,all_correct,False
647255,lot40634,24,none,test,8,3237,440,0.1359283287,42,0.06818181818,0,0.600843491,0.135640182,0.6797947346,0.2225995834,0.3840909091,0.7022539297,8,True,8,True,8,True,0,0,3,,all_correct,False
647307,lot40637,1,none,test,8,3237,555,0.171455051,36,0.1261261261,0,0.9671330531,0.1004160376,0.7215052504,0.2201851895,0.4720720721,0.7475831788,8,True,8,True,8,True,0,0,3,,all_correct,False
647309,lot40637,3,none,test,8,3237,499,0.1541550819,42,0.07615230461,0,0.6933730706,0.03857340544,0.6875521069,0.2551615913,0.4368737475,0.732268362,8,True,8,True,8,True,0,0,3,,all_correct,False
647310,lot40637,4,none,test,8,3237,382,0.1180105036,33,0.08638743455,0,0.6384896044,0.1356249874,0.6939027626,0.232674891,0.4214659686,0.7190985956,8,True,8,True,8,True,0,0,3,,all_correct,False
647312,lot40637,6,none,test,8,3237,383,0.1183194316,42,0.08093994778,0,0.6906736805,0.03050451378,0.6772125495,0.2216470309,0.3446475196,0.7118184096,8,True,8,True,8,True,0,0,3,,all_correct,False
647313,lot40637,7,none,test,8,3237,478,0.1476675935,41,0.07322175732,0,0.7967319917,0.1236857124,0.7197645835,0.2308629834,0.489539749,0.745619954,8,True,8,True,8,True,0,0,3,,all_correct,False
647314,lot40637,8,none,test,8,3237,517,0.1597157862,45,0.08510638298,0,0.8997089673,0.06521102849,0.6747005184,0.2325217072,0.3849129594,0.7105843219,8,True,8,True,8,True,0,0,3,,all_correct,False
647316,lot40637,10,none,test,8,3237,458,0.1414890331,50,0.07860262009,0,0.7309603811,0.1518854332,0.6578766643,0.2544290576,0.3624454148,0.688712803,8,True,8,True,8,True,0,0,3,,all_correct,False
647317,lot40637,11,none,test,8,3237,378,0.1167747915,35,0.1481481481,0,0.917389847,0.08959016131,0.7616930692,0.2076380293,0.5502645503,0.7843146237,8,True,8,True,8,True,0,0,3,,all_correct,False
647318,lot40637,12,none,test,8,3237,667,0.2060549892,46,0.08395802099,0,0.822686646,0.09096123858,0.7212180481,0.2219970895,0.4932533733,0.7490596415,8,True,8,True,8,True,0,0,3,,all_correct,False
647320,lot40637,14,Loc,test,4,3237,740,0.2286067346,31,0.3878378378,0,2.128249446,0.1360140887,0.6674589952,0.2254454733,0.3635135135,0.6912008797,8,False,8,False,8,False,3,1,3,1,all_wrong,True
647321,lot40637,15,none,test,8,3237,501,0.1547729379,44,0.09580838323,0,0.80719685,0.1016814391,0.693776988,0.2517103011,0.4590818363,0.7309028707,8,True,8,True,8,True,0,0,3,,all_correct,False
647322,lot40637,16,none,test,8,3237,585,0.1807228916,38,0.1179487179,0,1.024567622,0.05396079964,0.7223150239,0.2462666145,0.5435897436,0.761164109,8,True,8,True,8,True,0,0,3,,all_correct,False
647323,lot40637,17,none,test,8,3237,479,0.1479765215,43,0.06680584551,0,0.625816657,0.1327259102,0.6737997171,0.230833939,0.3862212944,0.6996877576,8,True,8,True,8,True,0,0,3,,all_correct,False
647324,lot40637,18,none,test,8,3237,501,0.1547729379,41,0.09181636727,0,0.8396726619,0.08383322477,0.7432443916,0.2092578137,0.5628742515,0.7675191501,8,True,8,True,8,True,0,0,3,,all_correct,False
647326,lot40637,20,Loc,test,4,3237,468,0.1445783133,43,0.1944444444,0,1.273322271,0.1334244337,0.7121675784,0.2199650346,0.4316239316,0.7332542606,8,False,8,False,8,False,3,1,3,1,all_wrong,True
647327,lot40637,21,none,test,8,3237,477,0.1473586654,42,0.06708595388,0,0.6516423887,0.1064750022,0.661569587,0.2636283682,0.3815513627,0.7040536959,8,True,8,True,8,True,0,0,3,,all_correct,False
647328,lot40637,22,none,test,8,3237,415,0.1282051282,37,0.0843373494,0,0.6966953633,0.1003163143,0.7614397156,0.2032538463,0.5590361446,0.7816262894,8,True,8,True,8,True,0,0,3,,all_correct,False
647329,lot40637,23,none,test,8,3237,481,0.1485943775,36,0.09979209979,0,0.7435390424,0.09207659374,0.6957523138,0.2459239504,0.4677754678,0.7320833541,8,True,8,True,8,True,0,0,3,,all_correct,False
647330,lot40637,24,Center,test,0,3237,746,0.2304603027,44,0.1300268097,0,1.150174814,0.06388027304,0.6144749175,0.2700891529,0.3324396783,0.6680936309,0,True,0,True,0,True,0,0,0,0,all_correct,False
647331,lot40637,25,none,test,8,3237,677,0.2091442694,35,0.1225997046,0,0.9819499991,0.07506179345,0.6920699709,0.2198302045,0.3870014771,0.7222053094,8,True,8,True,8,True,0,0,3,,all_correct,False
647415,lot40642,2,none,test,8,3237,407,0.125733704,41,0.1056511057,0,0.7451789118,0.07112871985,0.7277647155,0.2462909379,0.5528255528,0.7649133105,8,True,8,True,8,True,0,0,3,,all_correct,False
647418,lot40642,5,none,test,8,3237,446,0.1377818968,43,0.06950672646,0,0.5883473256,0.1073403329,0.6397671324,0.2404663567,0.3161434978,0.6748884759,8,True,8,True,8,True,0,0,3,,all_correct,False
647419,lot40642,6,none,test,8,3237,389,0.1201729997,37,0.07455012853,0,0.6686803098,0.1117055574,0.6919275666,0.2468377455,0.4652956298,0.7259875129,8,True,8,True,8,True,0,0,3,,all_correct,False
647421,lot40642,8,none,test,8,3237,382,0.1180105036,38,0.09947643979,0,0.8399396875,0.1663601959,0.6702116329,0.2378799034,0.3612565445,0.6913368451,8,True,8,True,8,True,0,0,3,,all_correct,False
647423,lot40642,10,none,test,8,3237,470,0.1451961693,43,0.07659574468,0,0.6495086086,0.1554046179,0.6831996547,0.2463514886,0.4361702128,0.7093455457,8,True,8,True,8,True,0,0,3,,all_correct,False
647424,lot40642,11,none,test,8,3237,572,0.1767068273,38,0.08041958042,0,0.8081914494,0.04460259926,0.7294087182,0.2400521505,0.5174825175,0.7665324378,8,True,8,True,8,True,0,0,3,,all_correct,False
647428,lot40642,15,none,test,8,3237,498,0.1538461538,32,0.1967871486,0,1.232440646,0.1428248401,0.686721785,0.2670379279,0.4698795181,0.722740575,8,True,8,True,8,True,0,0,3,,all_correct,False
647429,lot40642,16,none,test,8,3237,620,0.1915353723,46,0.07419354839,0,0.7422221668,0.0760254008,0.7047351593,0.2294416855,0.4225806452,0.7371772931,8,True,8,True,8,True,0,0,3,,all_correct,False
647430,lot40642,17,none,test,8,3237,482,0.1489033055,36,0.1493775934,0,0.9513501256,0.09350509703,0.6252716667,0.2630958189,0.356846473,0.6717866143,8,True,8,True,8,True,0,0,3,,all_correct,False
647432,lot40642,19,none,test,8,3237,355,0.109669447,40,0.08169014085,0,0.633389376,0.1289434411,0.6645356735,0.2344341272,0.3661971831,0.6926657168,8,True,8,True,8,True,0,0,3,,all_correct,False
647434,lot40642,21,none,test,8,3237,446,0.1377818968,43,0.07847533632,0,0.7094284866,0.1438805187,0.6955388369,0.2459806954,0.432735426,0.7234939583,8,True,8,True,8,True,0,0,3,,all_correct,False
647435,lot40642,22,none,test,8,3237,456,0.140871177,44,0.1359649123,0,0.9044718044,0.1237844136,0.6993559959,0.2474444169,0.475877193,0.7313485447,8,True,8,True,8,True,0,0,3,,all_correct,False
647436,lot40642,23,Random,test,6,3237,2085,0.6441149212,3,0.9808153477,0,1.682208234,0.08641002666,0.6814771022,0.198506206,0.3290167866,0.7045070353,2,False,6,True,6,True,1,0.3333333333,0,0,partially_wrong,False
647437,lot40642,24,none,test,8,3237,516,0.1594068582,42,0.09302325581,0,0.8096311783,0.1015219022,0.6820496645,0.2404707004,0.4147286822,0.7159602921,8,True,8,True,8,True,0,0,3,,all_correct,False
647514,lot40646,1,none,test,8,3237,513,0.1584800741,42,0.1033138402,0,0.7708972057,0.04424763045,0.7199623721,0.2563576105,0.5497076023,0.7628755346,8,True,8,True,8,True,0,0,3,,all_correct,False
647518,lot40646,5,none,test,8,3237,440,0.1359283287,44,0.05681818182,0,0.5742538131,0.06763350821,0.6931878274,0.2290313794,0.4386363636,0.7268226941,8,True,8,True,8,True,0,0,3,,all_correct,False
647520,lot40646,7,none,test,8,3237,522,0.1612604263,40,0.132183908,0,1.039430303,0.05892969358,0.6792140379,0.2326440334,0.3812260536,0.7154568906,8,True,8,True,8,True,0,0,3,,all_correct,False
647525,lot40646,12,none,test,8,3237,415,0.1282051282,45,0.08192771084,0,0.6703820599,0.1565176101,0.6984852831,0.2086058481,0.3710843373,0.7118956873,8,True,8,True,8,True,0,0,3,,all_correct,False
647529,lot40646,16,none,test,8,3237,514,0.1587890022,45,0.1459143969,0,1.083477928,0.139191029,0.6070096489,0.275102037,0.3618677043,0.6516290836,8,True,8,True,8,True,0,0,3,,all_correct,False
647530,lot40646,17,none,test,8,3237,358,0.1105962311,38,0.07541899441,0,0.6424088631,0.07789633399,0.6744702165,0.2699544338,0.4525139665,0.7221593092,8,True,8,True,8,True,0,0,3,,all_correct,False
647531,lot40646,18,none,test,8,3237,399,0.1232622799,43,0.08270676692,0,0.6493160819,0.1553209873,0.6358741912,0.2628902776,0.365914787,0.6701861418,8,True,8,True,8,True,0,0,3,,all_correct,False
647532,lot40646,19,none,test,8,3237,516,0.1594068582,42,0.1375968992,0,0.9696518836,0.1295216614,0.6824904782,0.2475056536,0.4166666667,0.7142532615,8,True,8,True,8,True,0,0,3,,all_correct,False
647534,lot40646,21,Loc,test,4,3237,637,0.1967871486,36,0.3469387755,0,2.027024455,0.1062725426,0.6636952457,0.2372528653,0.3783359498,0.6967051616,4,True,4,True,4,True,0,0,0,0,all_correct,False
647535,lot40646,22,none,test,8,3237,581,0.1794871795,43,0.1032702238,0,0.8232530482,0.05163012926,0.73055636,0.2534825012,0.5438898451,0.7714853935,8,True,8,True,8,True,0,0,3,,all_correct,False
