source_index,lotName,waferIndex,label,split,label_id,true_label_id,image_row,predicted_label_seed42,confidence_seed42,correct_seed42,predicted_label_seed123,confidence_seed123,correct_seed123,predicted_label_seed2026,confidence_seed2026,correct_seed2026,wrong_seed_count,all_seeds_wrong,unanimous_prediction,unanimous_wrong,unanimous_predicted_label,mean_prediction_confidence
731939,lot44314,4.00000000,none,test,8,8,98750,none,1.00000000,True,none,1.00000000,True,none,0.99999990,True,0,False,True,False,none,0.99999997
731946,lot44314,11.00000000,none,test,8,8,98756,none,1.00000000,True,none,1.00000000,True,none,0.99999990,True,0,False,True,False,none,0.99999997
732315,lot44329,5.00000000,none,test,8,8,99060,none,1.00000000,True,none,1.00000000,True,none,0.99999990,True,0,False,True,False,none,0.99999997
732669,lot44344,5.00000000,none,test,8,8,99350,none,1.00000000,True,none,0.99999990,True,none,1.00000000,True,0,False,True,False,none,0.99999997
732675,lot44344,11.00000000,none,test,8,8,99356,none,1.00000000,True,none,1.00000000,True,none,0.99999990,True,0,False,True,False,none,0.99999997
732680,lot44344,16.00000000,none,test,8,8,99359,none,1.00000000,True,none,1.00000000,True,none,0.99999990,True,0,False,True,False,none,0.99999997
732899,lot44353,10.00000000,none,test,8,8,99544,none,1.00000000,True,none,0.99999990,True,none,1.00000000,True,0,False,True,False,none,0.99999997
732905,lot44353,16.00000000,none,test,8,8,99549,none,1.00000000,True,none,1.00000000,True,none,0.99999990,True,0,False,True,False,none,0.99999997
732911,lot44353,22.00000000,none,test,8,8,99555,none,1.00000000,True,none,0.99999990,True,none,1.00000000,True,0,False,True,False,none,0.99999997
733295,lot44369,17.00000000,none,test,8,8,99859,none,1.00000000,True,none,1.00000000,True,none,0.99999990,True,0,False,True,False,none,0.99999997
733300,lot44369,22.00000000,none,test,8,8,99864,none,1.00000000,True,none,1.00000000,True,none,0.99999990,True,0,False,True,False,none,0.99999997
733534,lot44379,6.00000000,none,test,8,8,100049,none,1.00000000,True,none,1.00000000,True,none,0.99999990,True,0,False,True,False,none,0.99999997
734176,lot44405,7.00000000,none,test,8,8,100560,none,1.00000000,True,none,0.99999990,True,none,1.00000000,True,0,False,True,False,none,0.99999997
734193,lot44405,24.00000000,none,test,8,8,100574,none,1.00000000,True,none,0.99999990,True,none,1.00000000,True,0,False,True,False,none,0.99999997
734673,lot44425,4.00000000,none,test,8,8,100981,none,1.00000000,True,none,1.00000000,True,none,0.99999990,True,0,False,True,False,none,0.99999997
734674,lot44425,5.00000000,none,test,8,8,100982,none,1.00000000,True,none,0.99999990,True,none,1.00000000,True,0,False,True,False,none,0.99999997
735226,lot44447,20.00000000,none,test,8,8,101436,none,1.00000000,True,none,1.00000000,True,none,0.99999990,True,0,False,True,False,none,0.99999997
735257,lot44449,1.00000000,none,test,8,8,101464,none,1.00000000,True,none,1.00000000,True,none,0.99999990,True,0,False,True,False,none,0.99999997
735275,lot44449,19.00000000,none,test,8,8,101480,none,1.00000000,True,none,0.99999990,True,none,1.00000000,True,0,False,True,False,none,0.99999997
735871,lot44473,15.00000000,none,test,8,8,102003,none,1.00000000,True,none,1.00000000,True,none,0.99999990,True,0,False,True,False,none,0.99999997
736033,lot44480,2.00000000,none,test,8,8,102144,none,1.00000000,True,none,1.00000000,True,none,0.99999990,True,0,False,True,False,none,0.99999997
736228,lot44488,7.00000000,none,test,8,8,102320,none,1.00000000,True,none,0.99999990,True,none,1.00000000,True,0,False,True,False,none,0.99999997
736244,lot44488,23.00000000,none,test,8,8,102336,none,1.00000000,True,none,1.00000000,True,none,0.99999990,True,0,False,True,False,none,0.99999997
736327,lot44492,6.00000000,none,test,8,8,102419,none,1.00000000,True,none,1.00000000,True,none,0.99999990,True,0,False,True,False,none,0.99999997
736332,lot44492,11.00000000,none,test,8,8,102424,none,1.00000000,True,none,0.99999990,True,none,1.00000000,True,0,False,True,False,none,0.99999997
736607,lot44503,11.00000000,none,test,8,8,102699,none,1.00000000,True,none,0.99999990,True,none,1.00000000,True,0,False,True,False,none,0.99999997
736710,lot44507,14.00000000,none,test,8,8,102802,none,0.99999990,True,none,1.00000000,True,none,1.00000000,True,0,False,True,False,none,0.99999997
737773,lot44551,10.00000000,none,test,8,8,103848,none,0.99999990,True,none,1.00000000,True,none,1.00000000,True,0,False,True,False,none,0.99999997
745670,lot44871,6.00000000,none,test,8,8,109531,none,1.00000000,True,none,1.00000000,True,none,0.99999990,True,0,False,True,False,none,0.99999997
745672,lot44871,8.00000000,none,test,8,8,109533,none,1.00000000,True,none,1.00000000,True,none,0.99999990,True,0,False,True,False,none,0.99999997
746449,lot44902,10.00000000,none,test,8,8,110267,none,1.00000000,True,none,1.00000000,True,none,0.99999990,True,0,False,True,False,none,0.99999997
746571,lot44907,7.00000000,none,test,8,8,110386,none,1.00000000,True,none,0.99999990,True,none,1.00000000,True,0,False,True,False,none,0.99999997
747087,lot44927,25.00000000,none,test,8,8,110851,none,1.00000000,True,none,1.00000000,True,none,0.99999990,True,0,False,True,False,none,0.99999997
747158,lot44930,21.00000000,none,test,8,8,110918,none,1.00000000,True,none,1.00000000,True,none,0.99999990,True,0,False,True,False,none,0.99999997
747260,lot44934,23.00000000,none,test,8,8,111017,none,1.00000000,True,none,1.00000000,True,none,0.99999990,True,0,False,True,False,none,0.99999997
747482,lot44943,20.00000000,none,test,8,8,111230,none,0.99999990,True,none,1.00000000,True,none,1.00000000,True,0,False,True,False,none,0.99999997
748683,lot44991,25.00000000,none,test,8,8,112347,none,1.00000000,True,none,1.00000000,True,none,0.99999990,True,0,False,True,False,none,0.99999997
748999,lot45004,16.00000000,none,test,8,8,112648,none,1.00000000,True,none,1.00000000,True,none,0.99999990,True,0,False,True,False,none,0.99999997
749270,lot45015,12.00000000,none,test,8,8,112907,none,1.00000000,True,none,1.00000000,True,none,0.99999990,True,0,False,True,False,none,0.99999997
749777,lot45035,22.00000000,none,test,8,8,113370,none,1.00000000,True,none,1.00000000,True,none,0.99999990,True,0,False,True,False,none,0.99999997
749786,lot45036,6.00000000,none,test,8,8,113379,none,1.00000000,True,none,0.99999990,True,none,1.00000000,True,0,False,True,False,none,0.99999997
749793,lot45036,13.00000000,none,test,8,8,113386,none,0.99999990,True,none,1.00000000,True,none,1.00000000,True,0,False,True,False,none,0.99999997
749805,lot45036,25.00000000,none,test,8,8,113398,none,1.00000000,True,none,1.00000000,True,none,0.99999990,True,0,False,True,False,none,0.99999997
749992,lot45044,12.00000000,none,test,8,8,113582,none,1.00000000,True,none,0.99999990,True,none,1.00000000,True,0,False,True,False,none,0.99999997
750518,lot45065,13.00000000,none,test,8,8,114096,none,1.00000000,True,none,1.00000000,True,none,0.99999990,True,0,False,True,False,none,0.99999997
750584,lot45068,4.00000000,none,test,8,8,114161,none,1.00000000,True,none,0.99999990,True,none,1.00000000,True,0,False,True,False,none,0.99999997
750598,lot45068,18.00000000,none,test,8,8,114174,none,1.00000000,True,none,1.00000000,True,none,0.99999990,True,0,False,True,False,none,0.99999997
750663,lot45071,8.00000000,none,test,8,8,114236,none,1.00000000,True,none,0.99999990,True,none,1.00000000,True,0,False,True,False,none,0.99999997
750767,lot45075,12.00000000,none,test,8,8,114339,none,1.00000000,True,none,1.00000000,True,none,0.99999990,True,0,False,True,False,none,0.99999997
750777,lot45075,22.00000000,none,test,8,8,114349,none,1.00000000,True,none,0.99999990,True,none,1.00000000,True,0,False,True,False,none,0.99999997
750989,lot45084,9.00000000,none,test,8,8,114555,none,0.99999990,True,none,1.00000000,True,none,1.00000000,True,0,False,True,False,none,0.99999997
751057,lot45087,2.00000000,none,test,8,8,114622,none,1.00000000,True,none,1.00000000,True,none,0.99999990,True,0,False,True,False,none,0.99999997
751187,lot45093,5.00000000,none,test,8,8,114750,none,1.00000000,True,none,0.99999990,True,none,1.00000000,True,0,False,True,False,none,0.99999997
751190,lot45093,8.00000000,none,test,8,8,114753,none,1.00000000,True,none,1.00000000,True,none,0.99999990,True,0,False,True,False,none,0.99999997
751194,lot45093,12.00000000,none,test,8,8,114757,none,1.00000000,True,none,0.99999990,True,none,1.00000000,True,0,False,True,False,none,0.99999997
751203,lot45093,21.00000000,none,test,8,8,114765,none,1.00000000,True,none,1.00000000,True,none,0.99999990,True,0,False,True,False,none,0.99999997
751329,lot45098,22.00000000,none,test,8,8,114890,none,1.00000000,True,none,1.00000000,True,none,0.99999990,True,0,False,True,False,none,0.99999997
751551,lot45107,19.00000000,none,test,8,8,115104,none,1.00000000,True,none,0.99999990,True,none,1.00000000,True,0,False,True,False,none,0.99999997
751555,lot45107,23.00000000,none,test,8,8,115108,none,1.00000000,True,none,0.99999990,True,none,1.00000000,True,0,False,True,False,none,0.99999997
751644,lot45111,12.00000000,none,test,8,8,115193,none,1.00000000,True,none,1.00000000,True,none,0.99999990,True,0,False,True,False,none,0.99999997
751652,lot45111,20.00000000,none,test,8,8,115201,none,1.00000000,True,none,1.00000000,True,none,0.99999990,True,0,False,True,False,none,0.99999997
751811,lot45118,4.00000000,none,test,8,8,115360,none,1.00000000,True,none,1.00000000,True,none,0.99999990,True,0,False,True,False,none,0.99999997
751825,lot45118,18.00000000,none,test,8,8,115374,none,1.00000000,True,none,1.00000000,True,none,0.99999990,True,0,False,True,False,none,0.99999997
752165,lot45132,8.00000000,none,test,8,8,115707,none,1.00000000,True,none,1.00000000,True,none,0.99999990,True,0,False,True,False,none,0.99999997
752174,lot45132,17.00000000,none,test,8,8,115716,none,1.00000000,True,none,1.00000000,True,none,0.99999990,True,0,False,True,False,none,0.99999997
752177,lot45132,20.00000000,none,test,8,8,115719,none,1.00000000,True,none,0.99999990,True,none,1.00000000,True,0,False,True,False,none,0.99999997
752510,lot45146,15.00000000,none,test,8,8,116032,none,1.00000000,True,none,1.00000000,True,none,0.99999990,True,0,False,True,False,none,0.99999997
752512,lot45146,17.00000000,none,test,8,8,116034,none,1.00000000,True,none,1.00000000,True,none,0.99999990,True,0,False,True,False,none,0.99999997
752517,lot45146,22.00000000,none,test,8,8,116039,none,1.00000000,True,none,1.00000000,True,none,0.99999990,True,0,False,True,False,none,0.99999997
752705,lot45154,10.00000000,none,test,8,8,116218,none,1.00000000,True,none,0.99999990,True,none,1.00000000,True,0,False,True,False,none,0.99999997
753204,lot45174,9.00000000,none,test,8,8,116704,none,1.00000000,True,none,0.99999990,True,none,1.00000000,True,0,False,True,False,none,0.99999997
753220,lot45174,25.00000000,none,test,8,8,116720,none,0.99999990,True,none,1.00000000,True,none,1.00000000,True,0,False,True,False,none,0.99999997
754414,lot45222,19.00000000,none,test,8,8,117883,none,1.00000000,True,none,1.00000000,True,none,0.99999990,True,0,False,True,False,none,0.99999997
754466,lot45224,21.00000000,none,test,8,8,117933,none,1.00000000,True,none,0.99999990,True,none,1.00000000,True,0,False,True,False,none,0.99999997
754474,lot45225,4.00000000,none,test,8,8,117941,none,1.00000000,True,none,0.99999990,True,none,1.00000000,True,0,False,True,False,none,0.99999997
754486,lot45225,16.00000000,none,test,8,8,117953,none,0.99999990,True,none,1.00000000,True,none,1.00000000,True,0,False,True,False,none,0.99999997
754489,lot45225,19.00000000,none,test,8,8,117956,none,1.00000000,True,none,0.99999990,True,none,1.00000000,True,0,False,True,False,none,0.99999997
754577,lot45229,7.00000000,none,test,8,8,118044,none,1.00000000,True,none,1.00000000,True,none,0.99999990,True,0,False,True,False,none,0.99999997
754578,lot45229,8.00000000,none,test,8,8,118045,none,1.00000000,True,none,0.99999990,True,none,1.00000000,True,0,False,True,False,none,0.99999997
754729,lot45235,9.00000000,none,test,8,8,118188,none,1.00000000,True,none,1.00000000,True,none,0.99999990,True,0,False,True,False,none,0.99999997
754742,lot45235,22.00000000,none,test,8,8,118201,none,1.00000000,True,none,1.00000000,True,none,0.99999990,True,0,False,True,False,none,0.99999997
754779,lot45237,9.00000000,none,test,8,8,118238,none,1.00000000,True,none,0.99999990,True,none,1.00000000,True,0,False,True,False,none,0.99999997
754795,lot45237,25.00000000,none,test,8,8,118253,none,1.00000000,True,none,1.00000000,True,none,0.99999990,True,0,False,True,False,none,0.99999997
754818,lot45238,23.00000000,none,test,8,8,118276,none,1.00000000,True,none,0.99999990,True,none,1.00000000,True,0,False,True,False,none,0.99999997
755789,lot45277,19.00000000,none,test,8,8,119244,none,1.00000000,True,none,1.00000000,True,none,0.99999990,True,0,False,True,False,none,0.99999997
756062,lot45288,17.00000000,none,test,8,8,119517,none,1.00000000,True,none,1.00000000,True,none,0.99999990,True,0,False,True,False,none,0.99999997
763942,lot45608,21.00000000,none,test,8,8,127129,none,1.00000000,True,none,0.99999990,True,none,1.00000000,True,0,False,True,False,none,0.99999997
791751,lot46741,19.00000000,none,test,8,8,153796,none,1.00000000,True,none,1.00000000,True,none,0.99999990,True,0,False,True,False,none,0.99999997
792873,lot46787,7.00000000,none,test,8,8,154884,none,1.00000000,True,none,1.00000000,True,none,0.99999990,True,0,False,True,False,none,0.99999997
794521,lot46853,11.00000000,none,test,8,8,156487,none,1.00000000,True,none,0.99999990,True,none,1.00000000,True,0,False,True,False,none,0.99999997
795170,lot46880,11.00000000,none,test,8,8,157112,none,1.00000000,True,none,1.00000000,True,none,0.99999990,True,0,False,True,False,none,0.99999997
796844,lot46947,11.00000000,none,test,8,8,158760,none,1.00000000,True,none,1.00000000,True,none,0.99999990,True,0,False,True,False,none,0.99999997
800130,lot47080,15.00000000,none,test,8,8,161938,none,1.00000000,True,none,1.00000000,True,none,0.99999990,True,0,False,True,False,none,0.99999997
801520,lot47137,8.00000000,none,test,8,8,163303,none,1.00000000,True,none,1.00000000,True,none,0.99999990,True,0,False,True,False,none,0.99999997
802779,lot47189,15.00000000,none,test,8,8,164533,none,1.00000000,True,none,1.00000000,True,none,0.99999990,True,0,False,True,False,none,0.99999997
803332,lot47211,18.00000000,none,test,8,8,165086,none,1.00000000,True,none,1.00000000,True,none,0.99999990,True,0,False,True,False,none,0.99999997
1715,lot69,16.00000000,none,test,8,8,1478,none,0.99999990,True,none,1.00000000,True,none,0.99999990,True,0,False,True,False,none,0.99999993
1920,lot78,4.00000000,none,test,8,8,1645,none,0.99999990,True,none,1.00000000,True,none,0.99999990,True,0,False,True,False,none,0.99999993
2558,lot103,17.00000000,none,test,8,8,2208,none,0.99999990,True,none,1.00000000,True,none,0.99999990,True,0,False,True,False,none,0.99999993
4062,lot164,13.00000000,none,test,8,8,3574,none,1.00000000,True,none,0.99999990,True,none,0.99999990,True,0,False,True,False,none,0.99999993
4623,lot186,24.00000000,none,test,8,8,4081,none,0.99999990,True,none,1.00000000,True,none,0.99999990,True,0,False,True,False,none,0.99999993
6920,lot278,23.00000000,none,test,8,8,6206,none,0.99999990,True,none,1.00000000,True,none,0.99999990,True,0,False,True,False,none,0.99999993
251190,lot15600,24.00000000,none,test,8,8,17935,none,1.00000000,True,none,0.99999990,True,none,0.99999990,True,0,False,True,False,none,0.99999993
645624,lot40568,6.00000000,none,test,8,8,33015,none,0.99999990,True,none,1.00000000,True,none,0.99999990,True,0,False,True,False,none,0.99999993
649932,lot40749,3.00000000,none,test,8,8,36058,none,1.00000000,True,none,0.99999990,True,none,0.99999990,True,0,False,True,False,none,0.99999993
653133,lot40878,12.00000000,none,test,8,8,38926,none,0.99999990,True,none,1.00000000,True,none,0.99999990,True,0,False,True,False,none,0.99999993
653960,lot40912,13.00000000,none,test,8,8,39677,none,1.00000000,True,none,0.99999990,True,none,0.99999990,True,0,False,True,False,none,0.99999993
653961,lot40912,14.00000000,none,test,8,8,39678,none,0.99999990,True,none,1.00000000,True,none,0.99999990,True,0,False,True,False,none,0.99999993
654416,lot40930,19.00000000,none,test,8,8,40132,none,1.00000000,True,none,0.99999990,True,none,0.99999990,True,0,False,True,False,none,0.99999993
676101,lot42053,8.00000000,none,test,8,8,46765,none,1.00000000,True,none,0.99999990,True,none,0.99999990,True,0,False,True,False,none,0.99999993
699579,lot43007,5.00000000,none,test,8,8,68438,none,1.00000000,True,none,0.99999990,True,none,0.99999990,True,0,False,True,False,none,0.99999993
699817,lot43016,18.00000000,none,test,8,8,68647,none,0.99999990,True,none,0.99999990,True,none,1.00000000,True,0,False,True,False,none,0.99999993
700139,lot43029,15.00000000,none,test,8,8,68940,none,0.99999990,True,none,0.99999990,True,none,1.00000000,True,0,False,True,False,none,0.99999993
707267,lot43316,16.00000000,none,test,8,8,75307,none,1.00000000,True,none,0.99999990,True,none,0.99999990,True,0,False,True,False,none,0.99999993
707354,lot43320,3.00000000,none,test,8,8,75386,none,0.99999990,True,none,1.00000000,True,none,0.99999990,True,0,False,True,False,none,0.99999993
709233,lot43396,4.00000000,none,test,8,8,77134,none,0.99999990,True,none,0.99999990,True,none,1.00000000,True,0,False,True,False,none,0.99999993
711754,lot43497,12.00000000,none,test,8,8,79477,none,1.00000000,True,none,0.99999990,True,none,0.99999990,True,0,False,True,False,none,0.99999993
712403,lot43523,17.00000000,none,test,8,8,80106,none,1.00000000,True,none,0.99999990,True,none,0.99999990,True,0,False,True,False,none,0.99999993
712711,lot43535,25.00000000,none,test,8,8,80414,none,0.99999990,True,none,0.99999990,True,none,1.00000000,True,0,False,True,False,none,0.99999993
714043,lot43589,15.00000000,none,test,8,8,81728,none,0.99999990,True,none,1.00000000,True,none,0.99999990,True,0,False,True,False,none,0.99999993
721869,lot43905,4.00000000,none,test,8,8,89360,none,1.00000000,True,none,0.99999990,True,none,0.99999990,True,0,False,True,False,none,0.99999993
721873,lot43905,8.00000000,none,test,8,8,89364,none,0.99999990,True,none,1.00000000,True,none,0.99999990,True,0,False,True,False,none,0.99999993
725444,lot44048,24.00000000,none,test,8,8,92875,none,1.00000000,True,none,0.99999990,True,none,0.99999990,True,0,False,True,False,none,0.99999993
725708,lot44059,13.00000000,none,test,8,8,93139,none,1.00000000,True,none,0.99999990,True,none,0.99999990,True,0,False,True,False,none,0.99999993
728999,lot44194,6.00000000,none,test,8,8,96382,none,0.99999990,True,none,1.00000000,True,none,0.99999990,True,0,False,True,False,none,0.99999993
729558,lot44216,16.00000000,none,test,8,8,96817,none,1.00000000,True,none,0.99999990,True,none,0.99999990,True,0,False,True,False,none,0.99999993
731545,lot44297,22.00000000,none,test,8,8,98474,none,1.00000000,True,none,0.99999990,True,none,0.99999990,True,0,False,True,False,none,0.99999993
731547,lot44297,24.00000000,none,test,8,8,98475,none,0.99999990,True,none,1.00000000,True,none,0.99999990,True,0,False,True,False,none,0.99999993
732716,lot44346,2.00000000,none,test,8,8,99389,none,1.00000000,True,none,0.99999990,True,none,0.99999990,True,0,False,True,False,none,0.99999993
732734,lot44346,20.00000000,none,test,8,8,99405,none,1.00000000,True,none,0.99999990,True,none,0.99999990,True,0,False,True,False,none,0.99999993
734012,lot44398,18.00000000,none,test,8,8,100418,none,1.00000000,True,none,0.99999990,True,none,0.99999990,True,0,False,True,False,none,0.99999993
734179,lot44405,10.00000000,none,test,8,8,100563,none,1.00000000,True,none,0.99999990,True,none,0.99999990,True,0,False,True,False,none,0.99999993
734298,lot44410,4.00000000,none,test,8,8,100663,none,1.00000000,True,none,0.99999990,True,none,0.99999990,True,0,False,True,False,none,0.99999993
735530,lot44459,24.00000000,none,test,8,8,101701,none,1.00000000,True,none,0.99999990,True,none,0.99999990,True,0,False,True,False,none,0.99999993
736050,lot44480,19.00000000,none,test,8,8,102158,none,1.00000000,True,none,0.99999990,True,none,0.99999990,True,0,False,True,False,none,0.99999993
736231,lot44488,10.00000000,none,test,8,8,102323,none,1.00000000,True,none,0.99999990,True,none,0.99999990,True,0,False,True,False,none,0.99999993
736328,lot44492,7.00000000,none,test,8,8,102420,none,1.00000000,True,none,0.99999990,True,none,0.99999990,True,0,False,True,False,none,0.99999993
736330,lot44492,9.00000000,none,test,8,8,102422,none,1.00000000,True,none,0.99999990,True,none,0.99999990,True,0,False,True,False,none,0.99999993
736713,lot44507,17.00000000,none,test,8,8,102805,none,1.00000000,True,none,0.99999990,True,none,0.99999990,True,0,False,True,False,none,0.99999993
736776,lot44510,5.00000000,none,test,8,8,102868,none,1.00000000,True,none,0.99999990,True,none,0.99999990,True,0,False,True,False,none,0.99999993
746229,lot44893,15.00000000,none,test,8,8,110056,none,0.99999990,True,none,1.00000000,True,none,0.99999990,True,0,False,True,False,none,0.99999993
746565,lot44907,1.00000000,none,test,8,8,110380,none,0.99999990,True,none,1.00000000,True,none,0.99999990,True,0,False,True,False,none,0.99999993
747720,lot44953,8.00000000,none,test,8,8,111455,none,1.00000000,True,none,0.99999990,True,none,0.99999990,True,0,False,True,False,none,0.99999993
749999,lot45044,19.00000000,none,test,8,8,113589,none,1.00000000,True,none,0.99999990,True,none,0.99999990,True,0,False,True,False,none,0.99999993
750108,lot45049,3.00000000,none,test,8,8,113695,none,1.00000000,True,none,0.99999990,True,none,0.99999990,True,0,False,True,False,none,0.99999993
750122,lot45049,17.00000000,none,test,8,8,113709,none,0.99999990,True,none,1.00000000,True,none,0.99999990,True,0,False,True,False,none,0.99999993
750190,lot45052,10.00000000,none,test,8,8,113777,none,0.99999990,True,none,1.00000000,True,none,0.99999990,True,0,False,True,False,none,0.99999993
750601,lot45068,21.00000000,none,test,8,8,114177,none,1.00000000,True,none,0.99999990,True,none,0.99999990,True,0,False,True,False,none,0.99999993
750772,lot45075,17.00000000,none,test,8,8,114344,none,1.00000000,True,none,0.99999990,True,none,0.99999990,True,0,False,True,False,none,0.99999993
751063,lot45087,8.00000000,none,test,8,8,114628,none,1.00000000,True,none,0.99999990,True,none,0.99999990,True,0,False,True,False,none,0.99999993
751345,lot45099,13.00000000,none,test,8,8,114906,none,0.99999990,True,none,0.99999990,True,none,1.00000000,True,0,False,True,False,none,0.99999993
751350,lot45099,18.00000000,none,test,8,8,114910,none,0.99999990,True,none,1.00000000,True,none,0.99999990,True,0,False,True,False,none,0.99999993
751536,lot45107,4.00000000,none,test,8,8,115089,none,1.00000000,True,none,0.99999990,True,none,0.99999990,True,0,False,True,False,none,0.99999993
752519,lot45146,24.00000000,none,test,8,8,116041,none,1.00000000,True,none,0.99999990,True,none,0.99999990,True,0,False,True,False,none,0.99999993
753208,lot45174,13.00000000,none,test,8,8,116708,none,1.00000000,True,none,0.99999990,True,none,0.99999990,True,0,False,True,False,none,0.99999993
754451,lot45224,6.00000000,none,test,8,8,117919,none,1.00000000,True,none,0.99999990,True,none,0.99999990,True,0,False,True,False,none,0.99999993
754472,lot45225,2.00000000,none,test,8,8,117939,none,1.00000000,True,none,0.99999990,True,none,0.99999990,True,0,False,True,False,none,0.99999993
754478,lot45225,8.00000000,none,test,8,8,117945,none,1.00000000,True,none,0.99999990,True,none,0.99999990,True,0,False,True,False,none,0.99999993
754653,lot45232,8.00000000,none,test,8,8,118117,none,1.00000000,True,none,0.99999990,True,none,0.99999990,True,0,False,True,False,none,0.99999993
754658,lot45232,13.00000000,none,test,8,8,118122,none,1.00000000,True,none,0.99999990,True,none,0.99999990,True,0,False,True,False,none,0.99999993
754735,lot45235,15.00000000,none,test,8,8,118194,none,1.00000000,True,none,0.99999990,True,none,0.99999990,True,0,False,True,False,none,0.99999993
754790,lot45237,20.00000000,none,test,8,8,118248,none,0.99999990,True,none,0.99999990,True,none,1.00000000,True,0,False,True,False,none,0.99999993
792355,lot46765,25.00000000,none,test,8,8,154377,none,1.00000000,True,none,0.99999990,True,none,0.99999990,True,0,False,True,False,none,0.99999993
795161,lot46880,2.00000000,none,test,8,8,157103,none,0.99999990,True,none,1.00000000,True,none,0.99999990,True,0,False,True,False,none,0.99999993
796362,lot46928,4.00000000,none,test,8,8,158278,none,1.00000000,True,none,0.99999990,True,none,0.99999990,True,0,False,True,False,none,0.99999993
4619,lot186,20.00000000,none,test,8,8,4077,none,1.00000000,True,none,1.00000000,True,none,0.99999976,True,0,False,True,False,none,0.99999992
5073,lot204,24.00000000,none,test,8,8,4502,none,1.00000000,True,none,1.00000000,True,none,0.99999976,True,0,False,True,False,none,0.99999992
5228,lot211,4.00000000,none,test,8,8,4648,none,1.00000000,True,none,1.00000000,True,none,0.99999976,True,0,False,True,False,none,0.99999992
5239,lot211,15.00000000,none,test,8,8,4658,none,1.00000000,True,none,1.00000000,True,none,0.99999976,True,0,False,True,False,none,0.99999992
6335,lot255,13.00000000,none,test,8,8,5663,none,1.00000000,True,none,1.00000000,True,none,0.99999976,True,0,False,True,False,none,0.99999992
6371,lot256,24.00000000,none,test,8,8,5694,none,1.00000000,True,none,1.00000000,True,none,0.99999976,True,0,False,True,False,none,0.99999992
640695,lot40369,12.00000000,none,test,8,8,28999,none,1.00000000,True,none,1.00000000,True,none,0.99999976,True,0,False,True,False,none,0.99999992
642629,lot40447,20.00000000,none,test,8,8,30700,none,1.00000000,True,none,1.00000000,True,none,0.99999976,True,0,False,True,False,none,0.99999992
644635,lot40528,7.00000000,none,test,8,8,32429,none,1.00000000,True,none,0.99999976,True,none,1.00000000,True,0,False,True,False,none,0.99999992
654672,lot40941,9.00000000,none,test,8,8,40372,none,1.00000000,True,none,1.00000000,True,none,0.99999976,True,0,False,True,False,none,0.99999992
656972,lot41033,23.00000000,none,test,8,8,42305,none,1.00000000,True,none,0.99999976,True,none,1.00000000,True,0,False,True,False,none,0.99999992
657843,lot41069,5.00000000,none,test,8,8,42984,none,1.00000000,True,none,0.99999976,True,none,1.00000000,True,0,False,True,False,none,0.99999992
675535,lot42030,15.00000000,none,test,8,8,46222,none,1.00000000,True,none,1.00000000,True,none,0.99999976,True,0,False,True,False,none,0.99999992
675624,lot42034,4.00000000,none,test,8,8,46311,none,1.00000000,True,none,1.00000000,True,none,0.99999976,True,0,False,True,False,none,0.99999992
676097,lot42053,4.00000000,none,test,8,8,46761,none,1.00000000,True,none,1.00000000,True,none,0.99999976,True,0,False,True,False,none,0.99999992
698842,lot42977,9.00000000,none,test,8,8,67806,none,0.99999976,True,none,1.00000000,True,none,1.00000000,True,0,False,True,False,none,0.99999992
699249,lot42993,16.00000000,none,test,8,8,68157,none,0.99999976,True,none,1.00000000,True,none,1.00000000,True,0,False,True,False,none,0.99999992
701609,lot43089,6.00000000,none,test,8,8,70257,none,0.99999976,True,none,1.00000000,True,none,1.00000000,True,0,False,True,False,none,0.99999992
702710,lot43133,8.00000000,none,test,8,8,71253,none,0.99999976,True,none,1.00000000,True,none,1.00000000,True,0,False,True,False,none,0.99999992
704261,lot43195,9.00000000,none,test,8,8,72643,none,1.00000000,True,none,1.00000000,True,none,0.99999976,True,0,False,True,False,none,0.99999992
704397,lot43200,20.00000000,none,test,8,8,72766,none,1.00000000,True,none,1.00000000,True,none,0.99999976,True,0,False,True,False,none,0.99999992
707312,lot43318,11.00000000,none,test,8,8,75348,none,1.00000000,True,none,1.00000000,True,none,0.99999976,True,0,False,True,False,none,0.99999992
709122,lot43391,18.00000000,none,test,8,8,77030,none,0.99999976,True,none,1.00000000,True,none,1.00000000,True,0,False,True,False,none,0.99999992
709128,lot43391,24.00000000,none,test,8,8,77036,none,1.00000000,True,none,1.00000000,True,none,0.99999976,True,0,False,True,False,none,0.99999992
711135,lot43472,18.00000000,none,test,8,8,78859,none,1.00000000,True,none,1.00000000,True,none,0.99999976,True,0,False,True,False,none,0.99999992
713497,lot43567,19.00000000,none,test,8,8,81183,none,1.00000000,True,none,1.00000000,True,none,0.99999976,True,0,False,True,False,none,0.99999992
723263,lot43961,4.00000000,none,test,8,8,90734,none,1.00000000,True,none,0.99999976,True,none,1.00000000,True,0,False,True,False,none,0.99999992
723283,lot43961,24.00000000,none,test,8,8,90754,none,1.00000000,True,none,1.00000000,True,none,0.99999976,True,0,False,True,False,none,0.99999992
729468,lot44213,1.00000000,none,test,8,8,96746,none,1.00000000,True,none,1.00000000,True,none,0.99999976,True,0,False,True,False,none,0.99999992
